hour,day_of_month,month,is_weekend,store_id,product_id,category,temperature,is_rainy,holiday,quantity,revenue
15,17,1,0,S02,BREAD,Bakery,28.2,0,0,33,31.31
16,17,1,0,S01,MILK,Dairy,25.3,0,0,23,39.39
17,17,1,0,S03,COKE,Beverage,21.8,0,0,35,57.89
18,17,1,0,S02,PEPSI,Beverage,27.0,1,0,35,57.24
19,17,1,0,S02,MILK,Dairy,29.2,0,0,46,58.24
20,17,1,0,S02,MILK,Dairy,27.0,1,0,55,56.92
21,17,1,0,S01,COKE,Beverage,25.3,0,0,75,90.49
22,17,1,0,S03,COKE,Beverage,25.5,0,1,12,21.51
23,17,1,0,S01,BREAD,Bakery,24.3,0,0,33,28.4
0,18,1,1,S01,COKE,Beverage,24.7,0,0,2,3.07
1,18,1,1,S02,MILK,Dairy,25.1,0,0,13,18.88
2,18,1,1,S03,PEPSI,Beverage,23.9,0,0,11,16.32
3,18,1,1,S03,COKE,Beverage,26.5,0,0,22,30.9
4,18,1,1,S01,BREAD,Bakery,24.3,0,0,17,22.21
5,18,1,1,S02,PEPSI,Beverage,22.5,1,0,25,36.5
6,18,1,1,S03,MILK,Dairy,31.1,1,0,22,44.27
7,18,1,1,S02,PEPSI,Beverage,18.4,1,0,49,67.33
8,18,1,1,S01,BREAD,Bakery,22.5,0,0,58,62.53
9,18,1,1,S02,COKE,Beverage,25.1,1,0,35,55.32
10,18,1,1,S03,PEPSI,Beverage,25.5,1,0,47,78.41
11,18,1,1,S02,COKE,Beverage,25.1,0,0,79,103.22
12,18,1,1,S02,MILK,Dairy,21.8,0,0,35,75.38
13,18,1,1,S02,PEPSI,Beverage,25.9,0,0,81,108.05
14,18,1,1,S02,BREAD,Bakery,21.2,0,0,71,93.8
15,18,1,1,S03,PEPSI,Beverage,23.7,0,0,54,64.34
16,18,1,1,S01,PEPSI,Beverage,27.2,0,1,57,89.19
17,18,1,1,S01,BREAD,Bakery,29.3,0,0,43,52.5
18,18,1,1,S02,COKE,Beverage,22.9,0,0,66,105.41
19,18,1,1,S02,COKE,Beverage,25.0,1,1,81,99.66
20,18,1,1,S01,PEPSI,Beverage,23.8,0,0,76,104.36
21,18,1,1,S03,COKE,Beverage,29.9,1,0,45,79.04
22,18,1,1,S03,PEPSI,Beverage,24.4,0,0,20,28.72
23,18,1,1,S01,COKE,Beverage,22.4,0,1,10,17.0
0,19,1,1,S03,MILK,Dairy,27.0,0,0,6,12.92
1,19,1,1,S03,COKE,Beverage,27.7,0,0,17,26.95
2,19,1,1,S01,BREAD,Bakery,24.5,0,0,19,24.21
3,19,1,1,S02,PEPSI,Beverage,22.8,0,0,8,9.27
4,19,1,1,S03,MILK,Dairy,28.7,0,0,18,24.78
5,19,1,1,S02,COKE,Beverage,27.6,1,0,12,21.4
6,19,1,1,S02,MILK,Dairy,29.4,0,0,23,38.05
7,19,1,1,S02,MILK,Dairy,26.4,0,0,47,49.56
8,19,1,1,S01,COKE,Beverage,20.2,0,0,57,72.93
9,19,1,1,S01,BREAD,Bakery,18.1,0,0,46,60.07
10,19,1,1,S03,BREAD,Bakery,24.2,1,0,69,72.4
11,19,1,1,S02,BREAD,Bakery,26.9,1,0,44,59.06
12,19,1,1,S03,COKE,Beverage,25.0,0,0,62,104.19
13,19,1,1,S02,COKE,Beverage,24.8,1,0,48,82.55
14,19,1,1,S01,COKE,Beverage,30.5,0,0,58,97.9
15,19,1,1,S03,BREAD,Bakery,22.0,0,0,54,55.7
16,19,1,1,S03,PEPSI,Beverage,26.1,0,0,49,73.1
17,19,1,1,S03,PEPSI,Beverage,25.2,1,0,34,45.6
18,19,1,1,S01,PEPSI,Beverage,28.7,0,0,56,88.82
19,19,1,1,S02,PEPSI,Beverage,30.4,0,0,68,90.93
20,19,1,1,S01,COKE,Beverage,27.1,1,0,51,86.55
21,19,1,1,S01,MILK,Dairy,24.9,0,0,48,80.2
22,19,1,1,S02,COKE,Beverage,27.7,0,0,20,29.85
23,19,1,1,S03,BREAD,Bakery,24.7,1,0,1,0.0
0,20,1,0,S02,PEPSI,Beverage,22.8,1,0,10,13.77
1,20,1,0,S02,MILK,Dairy,30.0,0,0,25,26.15
2,20,1,0,S03,PEPSI,Beverage,27.4,0,0,2,3.52
3,20,1,0,S03,MILK,Dairy,24.6,0,0,1,2.68
4,20,1,0,S01,BREAD,Bakery,26.8,0,0,21,26.5
5,20,1,0,S01,MILK,Dairy,25.2,0,0,10,19.98
6,20,1,0,S02,PEPSI,Beverage,22.5,0,0,36,56.98
7,20,1,0,S02,BREAD,Bakery,26.1,0,0,43,47.98
8,20,1,0,S03,MILK,Dairy,25.8,0,0,21,27.26
9,20,1,0,S03,COKE,Beverage,22.1,1,0,13,21.23
10,20,1,0,S02,MILK,Dairy,27.3,0,0,45,60.42
11,20,1,0,S02,BREAD,Bakery,29.3,0,0,87,74.31
12,20,1,0,S02,COKE,Beverage,25.5,0,0,58,82.66
13,20,1,0,S02,COKE,Beverage,28.3,0,0,60,81.41
14,20,1,0,S02,PEPSI,Beverage,34.8,1,0,43,59.47
15,20,1,0,S03,PEPSI,Beverage,26.4,1,0,39,53.43
16,20,1,0,S03,PEPSI,Beverage,27.9,1,0,18,29.93
17,20,1,0,S01,MILK,Dairy,29.5,0,0,23,43.35
18,20,1,0,S03,MILK,Dairy,29.1,1,0,31,48.61
19,20,1,0,S02,BREAD,Bakery,27.6,1,0,32,45.33
20,20,1,0,S02,MILK,Dairy,26.7,0,0,52,69.81
21,20,1,0,S01,COKE,Beverage,24.3,0,0,50,66.49
22,20,1,0,S02,COKE,Beverage,27.8,0,0,13,19.83
23,20,1,0,S02,COKE,Beverage,26.4,1,0,2,2.74
0,21,1,0,S03,COKE,Beverage,27.9,0,0,19,24.18
1,21,1,0,S01,PEPSI,Beverage,22.9,1,0,1,0.0
2,21,1,0,S03,PEPSI,Beverage,23.5,1,0,3,5.39
3,21,1,0,S03,COKE,Beverage,29.5,0,0,6,9.97
4,21,1,0,S02,COKE,Beverage,23.1,0,0,3,4.38
5,21,1,0,S03,COKE,Beverage,24.9,0,0,19,34.31
6,21,1,0,S01,BREAD,Bakery,25.9,0,0,27,40.75
7,21,1,0,S01,COKE,Beverage,28.1,0,0,30,53.2
8,21,1,0,S03,MILK,Dairy,26.9,0,0,24,46.07
9,21,1,0,S01,COKE,Beverage,24.2,1,0,28,43.37
10,21,1,0,S01,BREAD,Bakery,23.9,0,1,98,106.65
11,21,1,0,S01,MILK,Dairy,21.0,0,0,37,62.88
12,21,1,0,S01,COKE,Beverage,27.4,0,0,25,45.86
13,21,1,0,S02,COKE,Beverage,22.7,0,0,45,74.06
14,21,1,0,S03,MILK,Dairy,27.7,0,1,80,102.0
15,21,1,0,S02,MILK,Dairy,24.4,0,0,25,42.43
16,21,1,0,S01,MILK,Dairy,26.4,0,0,29,57.06
17,21,1,0,S02,MILK,Dairy,26.2,0,0,28,33.89
18,21,1,0,S01,BREAD,Bakery,25.9,0,0,59,72.13
19,21,1,0,S02,MILK,Dairy,25.4,0,0,50,75.37
20,21,1,0,S03,PEPSI,Beverage,29.1,1,0,26,42.39
21,21,1,0,S02,MILK,Dairy,27.8,0,0,62,72.35
22,21,1,0,S03,PEPSI,Beverage,26.7,0,0,10,14.39
23,21,1,0,S03,PEPSI,Beverage,22.6,0,0,16,22.34
0,22,1,0,S02,COKE,Beverage,28.1,1,0,10,16.97
1,22,1,0,S03,BREAD,Bakery,22.2,0,1,33,33.25
2,22,1,0,S02,COKE,Beverage,24.0,0,1,16,25.92
3,22,1,0,S02,COKE,Beverage,27.0,0,0,7,12.08
4,22,1,0,S03,COKE,Beverage,22.9,1,0,9,13.25
5,22,1,0,S03,BREAD,Bakery,26.1,0,0,20,16.66
6,22,1,0,S01,COKE,Beverage,28.6,0,0,27,44.02
7,22,1,0,S03,PEPSI,Beverage,29.0,1,0,31,46.3
8,22,1,0,S03,BREAD,Bakery,27.9,0,0,32,48.31
9,22,1,0,S03,BREAD,Bakery,30.3,0,0,32,40.08
10,22,1,0,S03,PEPSI,Beverage,29.2,0,0,43,59.93
11,22,1,0,S02,MILK,Dairy,24.6,0,0,35,75.0
12,22,1,0,S01,PEPSI,Beverage,27.8,1,0,38,56.45
13,22,1,0,S03,COKE,Beverage,25.5,1,0,36,60.54
14,22,1,0,S03,MILK,Dairy,21.0,1,0,30,47.11
15,22,1,0,S02,PEPSI,Beverage,25.5,1,0,26,35.99
16,22,1,0,S02,MILK,Dairy,25.1,0,0,40,48.08
17,22,1,0,S01,COKE,Beverage,26.2,0,0,33,47.96
18,22,1,0,S02,MILK,Dairy,24.8,1,0,22,46.48
19,22,1,0,S02,PEPSI,Beverage,25.1,0,0,75,100.63
20,22,1,0,S03,MILK,Dairy,23.2,0,0,32,57.38
21,22,1,0,S03,BREAD,Bakery,23.7,0,0,65,70.79
22,22,1,0,S01,MILK,Dairy,24.0,0,0,12,19.31
23,22,1,0,S02,PEPSI,Beverage,23.0,0,0,10,14.62
0,23,1,0,S03,COKE,Beverage,19.9,0,0,7,10.37
1,23,1,0,S02,MILK,Dairy,23.9,0,0,6,6.95
2,23,1,0,S01,PEPSI,Beverage,23.9,0,0,15,18.32
3,23,1,0,S03,PEPSI,Beverage,19.2,0,0,11,13.5
4,23,1,0,S02,PEPSI,Beverage,21.5,0,0,10,15.18
5,23,1,0,S01,COKE,Beverage,19.3,0,0,7,11.06
6,23,1,0,S01,PEPSI,Beverage,26.6,0,0,41,66.41
7,23,1,0,S03,BREAD,Bakery,28.7,0,0,43,46.37
8,23,1,0,S03,COKE,Beverage,30.1,0,0,28,49.25
9,23,1,0,S03,COKE,Beverage,24.2,0,0,36,60.54
10,23,1,0,S02,MILK,Dairy,25.8,0,0,28,51.2
11,23,1,0,S03,MILK,Dairy,29.4,1,0,32,39.32
12,23,1,0,S02,BREAD,Bakery,23.2,0,0,42,62.11
13,23,1,0,S03,MILK,Dairy,28.7,1,0,21,45.38
14,23,1,0,S01,BREAD,Bakery,26.2,1,0,61,58.68
15,23,1,0,S02,COKE,Beverage,23.9,1,1,35,61.39
16,23,1,0,S02,COKE,Beverage,29.1,1,0,33,46.89
17,23,1,0,S01,MILK,Dairy,27.5,1,0,27,33.73
18,23,1,0,S02,BREAD,Bakery,24.8,0,0,84,76.4
19,23,1,0,S02,PEPSI,Beverage,30.8,0,0,45,60.99
20,23,1,0,S02,PEPSI,Beverage,23.2,0,0,38,63.9
21,23,1,0,S02,MILK,Dairy,23.0,1,0,33,51.02
22,23,1,0,S02,BREAD,Bakery,20.3,1,0,8,7.79
23,23,1,0,S01,MILK,Dairy,22.6,0,0,4,7.29
0,24,1,0,S03,BREAD,Bakery,26.0,1,0,5,6.34
1,24,1,0,S03,MILK,Dairy,23.1,1,0,5,8.54
2,24,1,0,S01,COKE,Beverage,22.9,1,0,1,0.0
3,24,1,0,S03,BREAD,Bakery,27.1,0,0,1,0.0
4,24,1,0,S03,COKE,Beverage,26.0,1,0,9,17.33
5,24,1,0,S02,MILK,Dairy,18.8,0,0,13,18.54
6,24,1,0,S02,MILK,Dairy,27.6,1,0,17,29.46
7,24,1,0,S02,MILK,Dairy,23.6,1,0,22,29.69
8,24,1,0,S03,PEPSI,Beverage,27.5,1,1,48,54.95
9,24,1,0,S01,PEPSI,Beverage,21.1,1,0,41,48.54
10,24,1,0,S03,MILK,Dairy,24.4,0,0,42,78.54
11,24,1,0,S03,BREAD,Bakery,28.8,1,0,53,46.93
12,24,1,0,S02,COKE,Beverage,25.4,0,0,44,75.77
13,24,1,0,S01,PEPSI,Beverage,21.9,0,0,63,74.62
14,24,1,0,S03,PEPSI,Beverage,28.5,0,0,82,93.22
15,24,1,0,S03,BREAD,Bakery,26.6,0,0,37,47.0
16,24,1,0,S03,MILK,Dairy,20.0,1,0,12,24.4
17,24,1,0,S01,PEPSI,Beverage,21.6,1,0,52,64.12
18,24,1,0,S01,BREAD,Bakery,29.5,1,0,51,60.02
19,24,1,0,S03,PEPSI,Beverage,27.0,0,0,61,82.91
20,24,1,0,S02,COKE,Beverage,23.3,1,1,52,79.8
21,24,1,0,S02,MILK,Dairy,25.1,1,0,25,52.97
22,24,1,0,S03,COKE,Beverage,23.5,1,0,12,16.2
23,24,1,0,S02,COKE,Beverage,27.1,0,0,9,12.61
0,25,1,1,S03,PEPSI,Beverage,27.3,1,0,20,22.58
1,25,1,1,S01,PEPSI,Beverage,24.6,0,0,9,11.91
2,25,1,1,S02,PEPSI,Beverage,28.6,0,0,21,34.86
3,25,1,1,S03,MILK,Dairy,25.2,0,1,3,7.1
4,25,1,1,S03,BREAD,Bakery,27.2,0,1,13,13.65
5,25,1,1,S01,COKE,Beverage,29.8,0,0,11,15.93
6,25,1,1,S03,BREAD,Bakery,26.4,1,0,32,29.25
7,25,1,1,S02,MILK,Dairy,30.6,1,0,21,45.81
8,25,1,1,S03,COKE,Beverage,27.7,1,0,32,47.03
9,25,1,1,S01,COKE,Beverage,23.5,0,1,52,88.37
10,25,1,1,S03,MILK,Dairy,27.8,0,1,53,114.67
11,25,1,1,S01,PEPSI,Beverage,25.8,0,0,75,93.78
12,25,1,1,S02,MILK,Dairy,26.5,1,0,37,63.49
13,25,1,1,S02,BREAD,Bakery,28.0,0,0,104,98.6
14,25,1,1,S02,MILK,Dairy,29.0,1,0,59,61.56
15,25,1,1,S03,PEPSI,Beverage,22.8,0,0,46,68.61
16,25,1,1,S03,COKE,Beverage,26.4,0,0,35,46.3
17,25,1,1,S03,COKE,Beverage,27.0,0,0,43,73.67
18,25,1,1,S01,PEPSI,Beverage,23.6,1,0,42,68.47
19,25,1,1,S02,COKE,Beverage,21.8,1,0,56,69.05
20,25,1,1,S02,PEPSI,Beverage,23.8,1,0,41,64.11
21,25,1,1,S02,COKE,Beverage,23.0,1,0,61,88.05
22,25,1,1,S03,PEPSI,Beverage,19.8,0,0,13,22.91
23,25,1,1,S03,BREAD,Bakery,23.1,0,0,13,18.25
0,26,1,1,S01,COKE,Beverage,26.9,0,0,9,14.01
1,26,1,1,S01,BREAD,Bakery,27.0,1,0,5,6.29
2,26,1,1,S03,BREAD,Bakery,27.0,1,0,1,0.0
3,26,1,1,S03,BREAD,Bakery,24.5,1,0,11,12.34
4,26,1,1,S02,COKE,Beverage,25.9,0,0,23,31.61
5,26,1,1,S02,COKE,Beverage,21.1,0,0,5,7.16
6,26,1,1,S02,PEPSI,Beverage,25.8,1,0,47,55.62
7,26,1,1,S01,MILK,Dairy,26.4,1,1,37,82.69
8,26,1,1,S01,PEPSI,Beverage,25.7,1,0,17,22.47
9,26,1,1,S03,COKE,Beverage,31.8,0,0,45,66.16
10,26,1,1,S02,PEPSI,Beverage,29.6,0,0,97,108.56
11,26,1,1,S03,BREAD,Bakery,23.0,1,0,56,66.28
12,26,1,1,S03,COKE,Beverage,22.1,0,0,52,90.73
13,26,1,1,S03,PEPSI,Beverage,23.4,0,0,79,94.79
14,26,1,1,S03,COKE,Beverage,22.0,1,0,42,74.56
15,26,1,1,S01,COKE,Beverage,28.7,1,0,49,65.11
16,26,1,1,S01,MILK,Dairy,23.0,0,0,34,58.67
17,26,1,1,S01,MILK,Dairy,25.2,0,0,33,52.21
18,26,1,1,S02,COKE,Beverage,28.6,0,0,63,106.71
19,26,1,1,S02,COKE,Beverage,26.2,1,1,86,122.02
20,26,1,1,S02,PEPSI,Beverage,26.1,1,0,47,81.11
21,26,1,1,S02,PEPSI,Beverage,20.2,0,0,73,106.24
22,26,1,1,S03,MILK,Dairy,24.3,0,0,15,18.01
23,26,1,1,S03,BREAD,Bakery,25.3,0,0,17,15.41
0,27,1,0,S02,MILK,Dairy,24.7,0,0,1,0.0
1,27,1,0,S03,PEPSI,Beverage,22.3,1,1,21,30.35
2,27,1,0,S01,BREAD,Bakery,29.0,0,0,10,15.77
3,27,1,0,S03,COKE,Beverage,23.7,1,0,1,0.0
4,27,1,0,S02,MILK,Dairy,22.6,1,0,5,8.36
5,27,1,0,S03,PEPSI,Beverage,19.0,0,0,8,12.43
6,27,1,0,S03,COKE,Beverage,22.2,0,0,32,53.27
7,27,1,0,S01,BREAD,Bakery,25.0,0,0,59,55.83
8,27,1,0,S01,PEPSI,Beverage,24.8,0,0,24,30.48
9,27,1,0,S02,PEPSI,Beverage,24.8,0,0,34,40.18
10,27,1,0,S03,MILK,Dairy,25.6,0,0,30,54.71
11,27,1,0,S03,BREAD,Bakery,25.0,0,0,60,61.61
12,27,1,0,S02,MILK,Dairy,29.8,0,0,44,69.49
13,27,1,0,S01,MILK,Dairy,26.5,0,0,79,81.71
14,27,1,0,S01,COKE,Beverage,27.3,0,0,59,85.1
15,27,1,0,S01,BREAD,Bakery,18.2,0,0,37,33.22
16,27,1,0,S03,BREAD,Bakery,28.2,0,0,43,39.79
17,27,1,0,S03,PEPSI,Beverage,22.1,1,0,24,39.98
18,27,1,0,S02,MILK,Dairy,29.5,0,0,50,78.57
19,27,1,0,S01,PEPSI,Beverage,23.1,1,0,50,64.11
20,27,1,0,S01,PEPSI,Beverage,20.0,1,0,41,49.76
21,27,1,0,S01,MILK,Dairy,31.5,0,0,53,75.66
22,27,1,0,S03,MILK,Dairy,22.6,0,0,9,13.53
23,27,1,0,S01,MILK,Dairy,28.2,0,0,8,14.43
0,28,1,0,S02,PEPSI,Beverage,25.8,1,0,1,0.0
1,28,1,0,S02,MILK,Dairy,22.9,0,0,10,21.74
2,28,1,0,S03,PEPSI,Beverage,26.7,1,0,2,3.86
3,28,1,0,S03,PEPSI,Beverage,25.6,0,0,11,19.73
4,28,1,0,S03,BREAD,Bakery,23.2,1,0,15,19.24
5,28,1,0,S01,MILK,Dairy,25.4,0,0,5,6.85
6,28,1,0,S01,MILK,Dairy,26.0,0,0,32,54.58
7,28,1,0,S03,PEPSI,Beverage,17.7,1,0,15,24.9
8,28,1,0,S03,MILK,Dairy,24.3,0,1,29,59.09
9,28,1,0,S01,BREAD,Bakery,22.9,0,0,51,54.15
10,28,1,0,S03,COKE,Beverage,22.4,0,0,48,83.14
11,28,1,0,S01,BREAD,Bakery,24.0,1,0,74,59.75
12,28,1,0,S03,COKE,Beverage,28.2,0,0,75,102.51
13,28,1,0,S01,COKE,Beverage,17.1,0,0,60,88.52
14,28,1,0,S01,COKE,Beverage,26.9,0,0,66,82.45
15,28,1,0,S02,BREAD,Bakery,27.9,1,0,23,23.95
16,28,1,0,S03,COKE,Beverage,23.9,0,0,39,49.36
17,28,1,0,S03,PEPSI,Beverage,29.6,0,0,45,56.65
18,28,1,0,S01,MILK,Dairy,26.5,0,0,37,58.4
19,28,1,0,S03,MILK,Dairy,24.5,0,0,27,60.18
20,28,1,0,S01,PEPSI,Beverage,25.1,1,0,44,60.51
21,28,1,0,S03,PEPSI,Beverage,26.5,0,0,51,69.66
22,28,1,0,S03,COKE,Beverage,26.3,0,0,12,19.75
23,28,1,0,S02,BREAD,Bakery,28.8,0,0,1,0.0
0,29,1,0,S03,MILK,Dairy,26.5,0,0,19,29.06
1,29,1,0,S02,BREAD,Bakery,28.2,0,0,2,4.33
2,29,1,0,S02,BREAD,Bakery,27.2,1,0,1,0.0
3,29,1,0,S03,BREAD,Bakery,24.9,0,0,12,11.9
4,29,1,0,S01,COKE,Beverage,29.1,0,0,12,18.13
5,29,1,0,S03,MILK,Dairy,23.4,0,0,1,0.0
6,29,1,0,S02,COKE,Beverage,19.5,0,1,44,69.68
7,29,1,0,S03,BREAD,Bakery,23.0,1,0,35,37.13
8,29,1,0,S01,BREAD,Bakery,24.9,1,0,30,36.5
9,29,1,0,S01,MILK,Dairy,28.8,0,0,22,46.42
10,29,1,0,S01,PEPSI,Beverage,23.3,1,0,40,52.1
11,29,1,0,S01,COKE,Beverage,20.3,0,0,74,93.63
12,29,1,0,S02,PEPSI,Beverage,20.5,1,0,38,60.94
13,29,1,0,S03,MILK,Dairy,29.0,0,0,73,75.58
14,29,1,0,S03,COKE,Beverage,24.7,0,0,52,84.99
15,29,1,0,S01,MILK,Dairy,26.9,1,0,14,30.36
16,29,1,0,S01,BREAD,Bakery,23.6,0,0,32,41.34
17,29,1,0,S02,MILK,Dairy,27.4,0,0,40,50.36
18,29,1,0,S03,COKE,Beverage,24.5,0,0,48,78.96
19,29,1,0,S02,MILK,Dairy,22.0,0,0,36,60.91
20,29,1,0,S02,BREAD,Bakery,19.1,0,0,51,67.97
21,29,1,0,S03,PEPSI,Beverage,20.4,1,0,32,53.67
22,29,1,0,S03,COKE,Beverage,28.4,1,0,2,4.56
23,29,1,0,S02,BREAD,Bakery,25.5,1,0,13,11.9
0,30,1,0,S03,PEPSI,Beverage,27.3,0,0,12,15.84
1,30,1,0,S02,MILK,Dairy,23.8,0,0,8,11.23
2,30,1,0,S02,PEPSI,Beverage,25.0,1,0,8,10.7
3,30,1,0,S03,MILK,Dairy,23.8,0,0,9,19.67
4,30,1,0,S01,BREAD,Bakery,25.7,0,0,6,6.94
5,30,1,0,S03,BREAD,Bakery,26.6,0,0,19,23.28
6,30,1,0,S03,BREAD,Bakery,29.4,0,0,30,43.87
7,30,1,0,S03,MILK,Dairy,30.6,0,0,29,39.69
8,30,1,0,S03,PEPSI,Beverage,27.8,1,0,25,37.77
9,30,1,0,S03,MILK,Dairy,27.9,0,0,26,57.0
10,30,1,0,S01,MILK,Dairy,25.6,1,0,22,34.26
11,30,1,0,S03,BREAD,Bakery,24.3,1,0,38,44.14
12,30,1,0,S01,PEPSI,Beverage,25.3,0,0,54,85.92
13,30,1,0,S01,MILK,Dairy,26.3,1,0,56,59.78
14,30,1,0,S01,BREAD,Bakery,27.7,0,0,35,50.78
15,30,1,0,S03,COKE,Beverage,22.6,0,0,49,76.48
16,30,1,0,S02,MILK,Dairy,27.5,0,0,17,36.89
17,30,1,0,S03,COKE,Beverage,27.3,0,0,32,40.06
18,30,1,0,S03,MILK,Dairy,22.1,0,0,63,71.5
19,30,1,0,S02,BREAD,Bakery,22.5,0,0,68,76.84
20,30,1,0,S01,COKE,Beverage,27.9,0,0,50,80.69
21,30,1,0,S02,PEPSI,Beverage,23.4,0,0,52,75.41
22,30,1,0,S02,PEPSI,Beverage,26.0,0,0,13,17.46
23,30,1,0,S02,PEPSI,Beverage,23.8,0,0,21,23.56
0,31,1,0,S03,PEPSI,Beverage,25.3,1,0,1,0.84
1,31,1,0,S03,PEPSI,Beverage,27.8,0,0,9,11.99
2,31,1,0,S02,COKE,Beverage,21.8,0,0,2,4.41
3,31,1,0,S02,BREAD,Bakery,22.3,1,0,14,14.0
4,31,1,0,S01,COKE,Beverage,30.1,1,0,6,10.31
5,31,1,0,S02,MILK,Dairy,24.0,0,0,7,12.77
6,31,1,0,S03,PEPSI,Beverage,20.8,0,0,22,34.0
7,31,1,0,S02,PEPSI,Beverage,25.1,0,0,20,30.31
8,31,1,0,S02,BREAD,Bakery,22.4,0,0,55,45.98
9,31,1,0,S02,COKE,Beverage,23.9,1,0,21,38.76
10,31,1,0,S01,PEPSI,Beverage,23.8,0,0,49,77.69
11,31,1,0,S02,BREAD,Bakery,21.5,1,0,40,58.88
12,31,1,0,S03,PEPSI,Beverage,28.5,1,0,50,64.81
13,31,1,0,S02,BREAD,Bakery,28.4,0,0,73,71.68
14,31,1,0,S01,PEPSI,Beverage,25.2,0,0,53,77.15
15,31,1,0,S03,PEPSI,Beverage,23.5,0,0,45,55.34
16,31,1,0,S02,BREAD,Bakery,21.1,0,0,34,41.2
17,31,1,0,S03,PEPSI,Beverage,22.5,1,0,37,53.54
18,31,1,0,S02,MILK,Dairy,20.4,0,0,51,66.27
19,31,1,0,S01,MILK,Dairy,26.0,0,0,48,80.29
20,31,1,0,S02,PEPSI,Beverage,21.7,0,0,36,60.23
21,31,1,0,S03,BREAD,Bakery,24.6,0,0,45,64.04
22,31,1,0,S02,MILK,Dairy,30.9,1,0,4,8.91
23,31,1,0,S03,PEPSI,Beverage,25.3,1,0,15,20.25
0,1,2,1,S03,BREAD,Bakery,31.5,0,0,18,22.06
1,1,2,1,S02,PEPSI,Beverage,28.3,0,0,18,20.05
2,1,2,1,S02,MILK,Dairy,34.0,0,0,1,0.0
3,1,2,1,S03,COKE,Beverage,29.0,0,0,14,17.03
4,1,2,1,S03,BREAD,Bakery,29.7,0,0,19,23.03
5,1,2,1,S01,PEPSI,Beverage,29.0,1,0,1,0.0
6,1,2,1,S02,PEPSI,Beverage,32.9,0,0,45,69.62
7,1,2,1,S03,BREAD,Bakery,32.7,0,0,63,66.11
8,1,2,1,S01,PEPSI,Beverage,29.0,0,0,42,57.27
9,1,2,1,S03,MILK,Dairy,28.8,0,0,33,64.38
10,1,2,1,S03,COKE,Beverage,29.2,1,0,42,65.21
11,1,2,1,S03,BREAD,Bakery,28.3,1,0,53,64.09
12,1,2,1,S02,MILK,Dairy,27.4,1,0,62,77.13
13,1,2,1,S03,PEPSI,Beverage,33.9,1,0,49,79.32
14,1,2,1,S01,MILK,Dairy,33.1,0,0,80,92.99
15,1,2,1,S01,PEPSI,Beverage,26.2,0,0,47,68.8
16,1,2,1,S01,PEPSI,Beverage,23.8,0,0,43,68.56
17,1,2,1,S01,PEPSI,Beverage,35.8,0,0,39,57.25
18,1,2,1,S02,PEPSI,Beverage,23.8,0,1,98,136.78
19,1,2,1,S02,BREAD,Bakery,28.2,0,0,86,89.44
20,1,2,1,S02,COKE,Beverage,29.0,0,0,48,79.84
21,1,2,1,S02,BREAD,Bakery,32.2,0,0,73,82.4
22,1,2,1,S03,PEPSI,Beverage,25.7,0,0,1,0.73
23,1,2,1,S01,COKE,Beverage,28.8,0,0,9,16.9
0,2,2,1,S01,PEPSI,Beverage,26.2,0,0,26,32.67
1,2,2,1,S03,MILK,Dairy,32.1,1,0,20,40.75
2,2,2,1,S02,COKE,Beverage,27.2,1,0,7,9.14
3,2,2,1,S02,COKE,Beverage,26.3,1,0,13,17.34
4,2,2,1,S03,PEPSI,Beverage,27.2,1,0,12,15.95
5,2,2,1,S02,MILK,Dairy,30.7,0,0,9,11.17
6,2,2,1,S02,MILK,Dairy,28.6,0,0,31,59.36
7,2,2,1,S01,COKE,Beverage,32.6,0,0,41,60.33
8,2,2,1,S03,BREAD,Bakery,26.9,0,0,48,62.3
9,2,2,1,S01,COKE,Beverage,30.0,1,0,31,53.26
10,2,2,1,S01,BREAD,Bakery,29.6,0,0,67,91.66
11,2,2,1,S02,COKE,Beverage,22.3,0,0,77,98.91
12,2,2,1,S02,PEPSI,Beverage,29.3,0,0,72,84.24
13,2,2,1,S02,MILK,Dairy,26.3,0,0,40,88.51
14,2,2,1,S03,COKE,Beverage,27.7,0,0,65,86.85
15,2,2,1,S02,MILK,Dairy,27.0,1,0,15,27.11
16,2,2,1,S01,PEPSI,Beverage,30.9,0,0,56,81.65
17,2,2,1,S01,COKE,Beverage,28.9,1,0,34,46.58
18,2,2,1,S02,PEPSI,Beverage,34.4,1,0,40,66.37
19,2,2,1,S02,PEPSI,Beverage,33.3,1,0,49,71.98
20,2,2,1,S03,PEPSI,Beverage,30.1,0,0,79,111.91
21,2,2,1,S03,MILK,Dairy,23.5,0,0,50,77.75
22,2,2,1,S02,MILK,Dairy,34.9,0,0,6,15.03
23,2,2,1,S01,MILK,Dairy,23.4,0,0,14,29.77
0,3,2,0,S01,MILK,Dairy,24.4,0,0,10,13.87
1,3,2,0,S02,PEPSI,Beverage,28.8,0,0,6,7.79
2,3,2,0,S01,MILK,Dairy,33.4,1,0,4,5.78
3,3,2,0,S03,COKE,Beverage,25.1,0,0,7,11.69
4,3,2,0,S01,MILK,Dairy,30.3,0,0,15,16.52
5,3,2,0,S02,COKE,Beverage,28.9,0,0,1,2.24
6,3,2,0,S02,COKE,Beverage,30.8,0,0,22,41.07
7,3,2,0,S02,BREAD,Bakery,33.3,0,0,25,29.34
